model_id,isDescribable,description
00061744,True,"A hollow cylindrical cup characterized by a subtly tapered profile, exhibiting a continuous annular form that transitions smoothly from a broader upper diameter to a narrower base."
00026066,True,"A bent cylindrical rod characterized by a tapered terminus, exhibiting a gradual reduction in diameter towards its distal end."
00035167,True,"A slender, elongated rectangular plate characterized by its minimal thickness and uniform cross-sectional area, designed to maintain a consistent geometry throughout its entirety."
00065238,True,"A cylindrical cap characterized by the presence of a centrally located hexagonal aperture, facilitating specific geometric interactions within its defined structure."
00021031,True,A planar annular flange featuring a pair of mounting apertures and a central circular aperture.
00016282,True,"A cylindrical rod characterized by a conical apex and an annular flange at its base, exhibiting a seamless integration of geometric forms."
00099911,True,"A bracket exhibiting an L-shaped configuration, characterized by a vertical support structure and incorporating a singular mounting aperture."
00022639,True,"A cylindrical rod characterized by an annular base and a rounded terminus, exhibiting a seamless integration of its geometric features."
00012454,True,"A geometrically L-shaped bracket featuring apertures located at both terminal ends, designed to facilitate various potential applications in structural configurations."
00032743,True,"A planar circular disc featuring an elongated, slender connecting rod, complemented by circular extremities that incorporate apertures."
00058225,True,"A cylindrical rod characterized by a flanged base and a planar top surface, exhibiting a uniform cross-section throughout its length."
00015849,True,"A cylindrical rod characterized by a terminal section of increased diameter, resulting in a wider cylindrical portion at one extremity."
00014965,True,"A prismatic block featuring a triangular prism affixed atop its upper surface, collectively forming a composite geometric structure characterized by distinct planar and angular attributes."
00055571,True,"A conically tapered cylindrical receptacle characterized by a gradual reduction in diameter from the base to the rim, forming a sleek and elegant silhouette."
00069077,True,"A geometrically defined plate exhibiting a rounded square configuration, characterized by a consistent thickness throughout its entirety."
00075735,True,"A planar bracket characterized by the presence of two mounting apertures and an intricately stepped profile, designed to facilitate versatile applications in various structural configurations."
00016027,True,"A geometrically defined hemispherical bowl characterized by its concave surface and uniform curvature, presenting a seamless transition from the base to the apex of the hemisphere."
00053742,True,A planar rectangular plate characterized by the presence of notches strategically positioned along its periphery.
00012957,True,"A prismatic block characterized by a tapered geometry, exhibiting a rectangular cross-section that gradually diminishes in one dimension along its length."
00056492,True,"A cylindrical vessel characterized by a subtly conical form, exhibiting a gently tapered profile along its vertical axis."
00044309,True,"A cylindrical rod characterized by a central section of increased diameter, exhibiting a pronounced thickening that distinguishes it from the adjacent, uniformly slender portions."
00082180,True,"A cylindrical rod characterized by an enlarged upper cylindrical section, creating a distinct variation in diameter along its longitudinal axis."
00047190,True,"An annular component characterized by a bifurcated structure, designed to facilitate specific applications requiring a split configuration."
00039054,True,A hexagonal-shaped nut characterized by a central aperture extending through its entirety.
00026958,True,"A geometric solid characterized as a square pyramid, featuring an annular aperture traversing its central axis."
00037450,True,"A geometric solid characterized by a quadrilateral base converging to a singular apex, forming a square pyramid with distinct planar triangular faces."
00106825,True,"A cylindrical rod characterized by a rounded terminus, an adjacent flat rectangular tab featuring an aperture, and a midsection that exhibits a tapered profile."
00081335,True,A projectile-like entity characterized by a smoothly contoured apex and a longitudinally grooved exterior surface.
00026635,True,"A V-shaped bracket characterized by a central aperture and converging tapered sides, designed to provide a distinctive geometric configuration."
00060342,True,"A geometrically irregular entity characterized by a contoured, tapering morphology, exhibiting an intricate interplay of curves throughout its form."
00058074,True,"A prismatic block characterized by a planar base and inclined lateral surfaces, forming a wedge-like geometry conducive to various applications."
00065626,True,A cylindrical cap characterized by a planar tab that incorporates a centrally located aperture.
00055347,True,"A tapered, wedge-shaped geometric entity characterized by its converging surfaces, resulting in a distinctive profile that narrows towards one end."
00012208,True,"A prismatic cylindrical block featuring a rectangular extension affixed to one lateral surface, creating a distinct geometric configuration."
00047092,True,"A cylindrical tube characterized by a central void, exhibiting a hollow interior that facilitates unobstructed passage through its longitudinal axis."
00085665,True,"A circular disc characterized by a central aperture and an elevated annular rim, exhibiting a distinct geometry conducive to various applications."
00021796,True,"A prismatic rectangular block featuring an overlying triangular prism, collectively forming a composite geometric structure characterized by distinct planar surfaces and angular intersections."
00022248,True,"A bracket featuring an aperture for mounting and an inclined support structure, designed to provide enhanced structural integrity and versatility in application."
00034455,True,"A cylindrical disc characterized by the presence of a central through hole, exhibiting a uniform cross-sectional geometry throughout its extent."
00016715,True,"A rod featuring an annular loop at one extremity and a stepped cylindrical base at the opposing end, exhibiting a distinct geometric configuration."
00062337,True,"A U-shaped bracket characterized by its flanged extremities, designed to provide enhanced structural engagement and stability within its intended application."
00099269,True,"A prismatic block featuring a stepped recess and an internal rectangular cavity, characterized by its distinct geometric attributes and structural composition."
00078821,True,"A planar, quadrilateral plate characterized by its flat geometry and equal-length sides, presenting a uniform surface area devoid of any additional features or modifications."
00024383,True,A cylindrical vessel incorporating internal structural supports and featuring an aperture located on the lateral surface.
00075852,True,"An annular structure characterized by its hollow geometry, forming a cylindrical configuration that delineates a central void within its circular perimeter."
00078569,True,"A rectangular framework characterized by inclined legs, evocative of a sawhorse or structural support apparatus, designed to provide a robust and versatile configuration."
00018511,True,"An annular structure characterized by a slender profile, exhibiting a continuous circular form, designed to maintain a uniform cross-sectional geometry throughout its entirety."
00080789,True,"A planar rectangular plate characterized by its flat geometry, exhibiting uniform thickness across its entirety, thereby presenting a two-dimensional surface configuration."
00057853,True,"An annular structure characterized by a robustly thick wall, designed to exhibit a cylindrical geometry conducive to various engineering applications."
00096968,True,"A prismatic block characterized by a stepped configuration, featuring a cylindrical protrusion situated atop its upper surface."
00025598,True,A cylindrical segment characterized by a notched aperture and a multi-tiered base configuration.
00080681,True,"A planar rectangular plate characterized by its flat geometry, exhibiting uniform thickness across its entirety, serving as a fundamental component in various structural applications."
00034010,True,"A cylindrical rod characterized by a conical apex and an annular flange at its base, exhibiting a harmonious integration of geometric forms."
00080548,True,A cylindrical rod featuring an annular flange at its base and incorporating a stepped profile along its length.
00078619,True,A cylindrical rod characterized by a hexagonal base and an upper surface defined by a circular profile.
00056427,True,A pair of elongated planar bars characterized by rounded termini and apertures located at each extremity.
00081050,True,A prismatic block featuring a U-shaped recess and two cylindrical pegs protruding from the inferior surface.
00067315,True,A planar rectangular plate characterized by four rectangular protrusions extending from its periphery.
00057472,True,"A cylindrical disc featuring a slotted groove integrated into the upper surface, designed to enhance functionality through its distinctive geometric configuration."
00060171,True,"A prismatic block exhibiting a tapered profile, characterized by the presence of multiple apertures distributed across its surface."
00087380,True,"A triangular bracket featuring a central oval aperture and two circular perforations located at the base, designed to maintain structural integrity while accommodating specific geometric requirements."
00017075,True,A bracket featuring a central cylindrical aperture and two mounting apertures situated on a planar base.
00070601,True,"A cylindrical rod characterized by a rounded apex and an annular flange at its base, exhibiting a seamless transition between its upper and lower sections."
00013481,True,"A cylindrical rod characterized by a flanged base and incorporating a central through hole, designed to facilitate unobstructed passage along its longitudinal axis."
00021188,True,"A prismatic block characterized by a tapered base and an open upper surface, exhibiting a rectangular profile throughout its entirety."
00071008,True,"A hook-shaped bracket featuring an annular aperture positioned in proximity to one extremity, designed to facilitate various potential applications within structural frameworks."
00073184,True,A planar rectangular plate characterized by the presence of four apertures located at each corner.
00047067,True,"An annular ring characterized by a flat geometry, exhibiting a continuous circular profile devoid of any additional features or modifications."
00065083,True,"A right-angled bracket featuring an annular aperture situated within the vertical face, designed to facilitate specific geometric configurations and structural applications."
00071153,True,"A planar rectangular plate characterized by its flat geometry, exhibiting uniform dimensions across its length and width, thus forming a two-dimensional surface."
00100864,True,A planar rectangular strip characterized by a series of rectangular apertures strategically positioned along one of its longitudinal edges.
00043408,True,"An annular structure characterized by a slender profile, exhibiting a continuous circular geometry, designed to maintain a uniform cross-sectional area throughout its entirety."
00027631,True,"An annular ring characterized by a circumferential groove encircling its outer surface, presenting a distinct geometric feature integral to its overall design."
00060804,True,"An annular structure characterized by a hexagonal cross-section, exhibiting a continuous perimeter that defines its geometric configuration."
00051715,True,A prismatic block characterized by a protruding rounded tab and an integral central aperture.
00017741,True,"A cylindrical rod characterized by an annular flanged base, exhibiting a uniform cross-section throughout its length, designed for potential integration into various mechanical assemblies."
00034636,True,A cylindrical bushing characterized by an annular flange at its superior extremity and featuring a central aperture.
00041401,True,A prismatic block exhibiting an L-shaped configuration characterized by a non-uniform thickness throughout its structure.
00055855,True,A planar octagonal plate characterized by the presence of multiple apertures throughout its surface.
00041481,True,"A toroidal structure characterized by its annular geometry, exhibiting a continuous surface that encircles a central void, thereby forming a distinctive three-dimensional shape."
00022157,True,"A bracket comprising a planar mounting plate and a triangular reinforcement, characterized by the presence of a circular aperture."
00053686,True,"A cylindrical rod characterized by an annular flanged base, exhibiting a seamless integration of form and function within its geometric configuration."
00066953,True,"A cylindrical rod characterized by a flanged base and featuring a central through hole, designed to facilitate unobstructed passage along its longitudinal axis."
00072971,True,"A prismatic block characterized by a square base and a diminutive square top, exhibiting a tapered profile that transitions from the broader lower section to the narrower upper section."
00071124,True,A rectangular plate characterized by its rounded corners and featuring multiple apertures throughout its surface.
00099814,True,"A bracket characterized by an L-shaped configuration, incorporating multiple apertures designed for the purpose of secure attachment."
00011560,True,A prismatic block featuring a cylindrical protrusion on one lateral face and an annular aperture traversing its central axis.
00017822,True,"A rectangular tray characterized by elevated edges on two opposing sides, designed to contain and delineate the interior space effectively."
00071178,True,A planar rectangular hinge featuring two circular apertures and four mounting perforations.
00068529,True,"A cylindrical component characterized by a central aperture and an intricately stepped external profile, exhibiting a sophisticated geometric configuration."
00059761,True,A prismatic square plate incorporating two cylindrical pegs and featuring two recesses at opposing corners.
00074826,True,"A prismatic block featuring an annular protrusion atop its surface, complemented by a contoured support structure, collectively defines the geometric configuration of the model."
00096629,True,"A planar bracket characterized by a rounded terminus, an integral cylindrical projection, and a U-shaped recess."
00058092,True,An annular ring featuring an elongated rectangular tab and incorporating a central aperture.
00010056,True,"A cylindrical rod characterized by a conical apex and an annular flange at its base, exhibiting a harmonious integration of these distinct geometric features."
00108923,True,"A rectangular framework characterized by parallel lateral rails and orthogonal terminal supports, designed to establish a robust structural configuration."
00016994,True,"A cylindrical rod characterized by the presence of a central through hole, facilitating uninterrupted passage along its longitudinal axis."
00047332,True,A planar square plate featuring a substantial central circular aperture and four rectangular extensions emanating from each side.
00057266,True,"A prismatic block characterized by a triangular prism superimposed atop its upper surface, creating a distinctive geometric configuration."
00047840,True,"A prismatic block characterized by the presence of multiple through apertures, facilitating uninterrupted passage through its entirety."
00040107,True,"A prismatic block featuring a triangular prism affixed atop its upper surface, collectively forming a composite geometric structure characterized by distinct planar and angular elements."
00035372,True,"A planar, U-shaped bracket featuring a rectangular aperture, meticulously designed to maintain the integrity of its geometric configuration while providing a distinct recess within its structure."
00020451,True,A planar oval plate featuring a central annular aperture and two mounting apertures positioned at diametrically opposite extremities.
00056198,True,"A cylindrical rod characterized by a planar base and an intricately rolled terminal end, exhibiting a seamless transition between its distinct geometric features."
00062427,True,"A prismatic enclosure characterized by a rectangular form, featuring two inclined cylindrical conduits situated atop, and an unobstructed inferior section."
00072603,True,A circular annular washer characterized by a central aperture and a circumferential groove encircling its periphery.
00064991,True,"A hollow cylindrical rod characterized by an annular flanged base, exhibiting a tubular configuration that facilitates structural integrity and functional versatility."
00017645,True,"A cylindrical sleeve featuring an internal recess characterized by an L-shaped configuration, meticulously designed to maintain the integrity of the surrounding geometry."
00083995,True,"A prismatic block characterized by a singular rounded terminus, exhibiting a geometric configuration that seamlessly integrates both rectilinear and curvilinear elements."
00021208,True,"A cylindrical rod characterized by a slotted head featuring a flanged configuration, designed to facilitate specific functional interactions within a given assembly context."
00077652,True,"A prismatic block characterized by a tapered profile and featuring stepped lateral surfaces, exhibiting a distinct geometric configuration."
00069542,True,"A planar L-shaped bracket characterized by a semi-circular recess located at one of its corners, facilitating a distinctive geometric profile."
00020886,True,"A bracket characterized by a rounded upper contour and featuring a through hole, designed to facilitate unobstructed passage through its structure."
00037267,True,"A prismatic block characterized by a tapered terminus, exhibiting a rectangular cross-section that transitions smoothly to a reduced profile at one end."
00018160,True,"A cylindrical rod characterized by a conical terminus, exhibiting a continuous transition from the uniform diameter of the shaft to the pointed apex of the tip."
00072783,True,"A cylindrical rod characterized by a planar base and an elegantly rounded apex, exhibiting a seamless transition between its distinct geometric features."
00104421,True,"A bracket-like component characterized by a tapered central section and elongated mounting tabs, designed to facilitate integration within a larger assembly."
00055407,True,A tapered wedge structure characterized by the presence of multiple apertures along one of its lateral surfaces.
00070293,True,"A three-dimensional geometric solid characterized by six equal square faces, forming a regular hexahedron commonly referred to as a cube."
00064065,True,"A geometrically L-shaped bracket characterized by a prismatic cross-section, exhibiting a distinctive rectangular profile throughout its structural form."
00087306,True,"A bracket characterized by an L-shaped configuration, incorporating multiple apertures designed for the purpose of secure attachment."
00104007,True,"A hollow pyramidal structure characterized by a square base, featuring an annular aperture on one of its faces."
00069177,True,"A geometrically arrow-shaped entity characterized by a planar base and a tapered apex, exhibiting a streamlined form conducive to directional representation."
00074032,True,"A planar, irregularly contoured plate characterized by the presence of an aperture and an extending tab."
00054797,True,"A planar rectangular plate featuring a recess in proximity to one of its corners, characterized by its flat geometry and defined edges."
00052186,True,A T-shaped rail featuring an annular top and incorporating mounting apertures along its lateral surfaces.
00068701,True,"A planar rectangular plate exhibiting four cylindrical protrusions on one of its surfaces, characterized by its flat geometry and distinct three-dimensional features."
00037264,True,A planar L-shaped bracket characterized by an array of apertures designed for secure attachment.
00020948,True,A prismatic block characterized by a central through aperture extending longitudinally throughout its entirety.
00075406,True,"A spool-shaped entity characterized by a centrally located aperture, exhibiting a distinct geometric profile conducive to various applications in mechanical assemblies."
00034372,True,"An annular ring featuring a central aperture and an extended flanged edge, designed to provide structural integrity while maintaining a defined geometric profile."
00079759,True,"A prismatic block characterized by a tapered geometry and exhibiting a triangular cross-section, thereby presenting a distinctive angular profile throughout its longitudinal extent."
00025112,True,A cylindrical wheel featuring a central hub and incorporating four circular apertures.
00071557,True,"A planar circular disc characterized by a central aperture and a V-shaped recess, exhibiting a distinct geometric configuration."
00086552,True,"A planar circular disc characterized by a central aperture, two additional smaller apertures, and a notch located along its periphery."
00046912,True,A prismatic block characterized by the presence of a circular aperture extending entirely through its volume.
00047176,True,"A cylindrical fastener characterized by a hexagonal recess at its head, designed to accommodate a corresponding tool for engagement and manipulation."
00038815,True,"A cylindrical rod characterized by a rounded apex and an annular flange at its base, exhibiting a seamless integration of these distinct geometric features."
00085816,True,"A hollow prismatic structure characterized by rectangular geometry and converging lateral surfaces, resulting in a tapered configuration that enhances its overall profile."
00091689,True,"A planar rectangular plate characterized by the presence of two notches on one edge and two apertures, facilitating a distinctive geometric configuration."
00109528,True,"A planar rectangular plate characterized by the presence of multiple through apertures, facilitating the passage of materials or fluids across its surface."
00070874,True,"A prismatic block characterized by a planar base and an inclined top surface, exhibiting a gradual slope that transitions from one edge to another."
00028704,True,"A cylindrical component characterized by a flanged configuration, featuring a centrally located aperture."
00107720,True,"A prismatic block characterized by a centrally located groove and laterally extended flanges, exhibiting a robust and functional geometric configuration."
00048483,True,"A prismatic block characterized by a stepped configuration, comprising two distinct elevation levels, presenting a multifaceted geometric structure."
00042442,True,A planar square plate characterized by a central aperture and four peripheral apertures located at each corner.
00035136,True,"A prismatic block characterized by a tapered profile and featuring a hollowed base, designed to exhibit a distinctive geometric configuration."
00075912,True,A cylindrical flange characterized by an array of perforations and a centrally positioned elevated hub.
00108184,True,A planar quadrilateral plate characterized by four corner apertures and two diminutive lateral extensions.
00035782,True,"A geometric solid characterized by a quadrilateral base converging to a singular apex, forming a square pyramid with four triangular lateral faces."
00025334,True,"A prismatic block characterized by a top face exhibiting a sloped profile, presenting a distinct geometric configuration."
00038580,True,"A geometrically defined L-shaped bracket featuring a prismatic rectangular base and an upright vertical extension, meticulously designed to maintain the specified configuration."
00017089,True,A bracket featuring a central cylindrical aperture and two mounting apertures situated on a planar base.
00031467,True,"A cylindrical fastener characterized by a flanged head and a hexagonal recess, designed to accommodate a corresponding tool for engagement."
00033445,True,"A hexagonal fastener characterized by a cylindrical shaft and a planar circular terminus, exhibiting a geometric configuration conducive to various applications in mechanical assemblies."
00031625,True,"A prismatic block characterized by a planar rectangular geometry, exhibiting uniform thickness across its entirety, thereby defining its overall structural form."
00027442,True,"A bottle-shaped entity characterized by a constricted neck and an expanded base, exhibiting a distinct form that transitions smoothly between its two primary sections."
